qid,first_stage_rank,doc_id,pair_tokens,over_512,over_1024
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,40,nk-1-article-7-chunk-002,333,false,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,41,nk-1-article-25.13-1-chunk-001,842,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,42,nk-2-article-286-chunk-003,898,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,43,nk-2-article-284-chunk-022,753,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,44,nk-2-article-346.47-chunk-001,158,false,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,45,nk-2-article-282-chunk-004,889,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,46,nk-2-article-306-chunk-001,745,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,47,nk-2-article-306-chunk-002,712,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,48,nk-2-article-312-chunk-001,759,true,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,49,nk-2-article-284.11-chunk-001,508,false,false
fns-f718885de49d3f3c7c95e99013fd2c821d4d9a03fe26be7ac07f944bb5c56145,50,nk-1-article-25.13-1-chunk-007,275,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,1,nk-1-article-83-chunk-006,711,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,2,nk-2-article-431-chunk-001,880,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,3,nk-2-article-432-chunk-001,898,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,4,nk-2-article-431-chunk-002,953,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,5,nk-2-article-431-chunk-003,597,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,6,nk-2-article-419-chunk-001,265,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,7,nk-1-article-83-chunk-003,836,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,8,nk-2-article-416-chunk-001,834,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,9,nk-1-article-84-chunk-006,682,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,10,nk-1-article-84-chunk-002,883,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,11,nk-1-article-83-chunk-004,824,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,12,nk-1-article-84-chunk-009,860,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,13,nk-1-article-84-chunk-008,887,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,14,nk-1-article-84-chunk-001,831,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,15,nk-2-article-421-chunk-001,900,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,16,nk-1-article-32-chunk-003,474,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,17,nk-1-article-84-chunk-011,895,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,18,nk-1-article-84-chunk-003,852,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,19,nk-2-article-346.46-chunk-001,673,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,20,nk-1-article-84-chunk-010,893,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,21,nk-1-article-84-chunk-005,739,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,22,nk-2-article-213-chunk-002,912,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,23,nk-2-article-427-chunk-027,692,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,24,nk-2-article-430-chunk-004,929,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,25,nk-2-article-427-chunk-004,805,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,26,nk-1-article-11-chunk-003,773,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,27,nk-1-article-32-chunk-002,867,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,28,nk-1-article-23-chunk-003,882,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,29,nk-1-article-84-chunk-012,333,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,30,nk-2-article-430-chunk-005,495,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,31,nk-1-article-80-chunk-002,786,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,32,nk-1-article-19-chunk-001,214,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,33,nk-2-article-421-chunk-002,713,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,34,nk-1-article-3-chunk-001,530,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,35,nk-2-article-430-chunk-003,802,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,36,nk-2-article-430-chunk-002,786,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,37,nk-1-article-83-chunk-001,801,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,38,nk-1-article-58-chunk-001,870,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,39,nk-1-article-18.2-chunk-001,190,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,40,nk-1-article-55-chunk-004,764,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,41,nk-1-article-84-chunk-007,612,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,42,nk-1-article-52-chunk-001,915,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,43,nk-2-article-312-chunk-005,713,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,44,nk-1-article-48-chunk-001,839,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,45,nk-2-article-346.41-chunk-001,459,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,46,nk-1-article-23-chunk-004,778,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,47,nk-2-article-427-chunk-001,841,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,48,nk-1-article-8-chunk-001,334,false,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,49,nk-2-article-427-chunk-009,864,true,false
fns-f7c19bd2a470a83d9e28416181ceac602559d951c01222753b27e85375e2b454,50,nk-2-article-213-chunk-003,860,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,1,nk-2-article-427-chunk-026,662,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,2,nk-2-article-427-chunk-009,858,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,3,nk-2-article-427-chunk-025,787,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,4,nk-2-article-427-chunk-028,656,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,5,nk-2-article-427-chunk-013,824,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,6,nk-2-article-427-chunk-017,855,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,7,nk-2-article-427-chunk-004,799,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,8,nk-2-article-427-chunk-021,813,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,9,nk-2-article-427-chunk-015,854,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,10,nk-2-article-427-chunk-024,753,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,11,nk-2-article-427-chunk-019,778,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,12,nk-2-article-427-chunk-018,772,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,13,nk-2-article-427-chunk-001,835,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,14,nk-1-article-56.1-chunk-002,989,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,15,nk-1-article-56.1-chunk-003,1085,true,true
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,16,nk-2-article-427-chunk-008,908,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,17,nk-2-article-427-chunk-020,791,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,18,nk-2-article-427-chunk-006,878,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,19,nk-2-article-427-chunk-027,686,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,20,nk-2-article-427-chunk-016,867,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,21,nk-2-article-427-chunk-014,858,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,22,nk-2-article-427-chunk-030,756,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,23,nk-2-article-427-chunk-029,792,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,24,nk-2-article-427-chunk-023,821,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,25,nk-2-article-427-chunk-022,874,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,26,nk-1-article-56.1-chunk-006,907,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,27,nk-1-article-56.1-chunk-001,924,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,28,nk-2-article-427-chunk-005,702,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,29,nk-2-article-427-chunk-003,797,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,30,nk-1-article-56.1-chunk-007,949,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,31,nk-1-article-56.1-chunk-008,544,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,32,nk-2-article-284-chunk-013,810,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,33,nk-1-article-5-chunk-006,653,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,34,nk-2-article-421-chunk-002,707,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,35,nk-2-article-284.10-chunk-001,771,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,36,nk-1-article-56.1-chunk-005,999,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,37,nk-2-article-284-chunk-012,791,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,38,nk-1-article-56.1-chunk-004,1010,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,39,nk-2-article-427-chunk-002,724,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,40,nk-2-article-346.51-chunk-005,682,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,41,nk-2-article-346.2-chunk-002,725,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,42,nk-2-article-425-chunk-001,710,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,43,nk-1-article-5-chunk-007,727,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,44,nk-1-article-5-chunk-002,879,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,45,nk-2-article-427-chunk-007,915,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,46,nk-2-article-427-chunk-011,651,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,47,nk-2-article-284-chunk-007,736,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,48,nk-2-article-429-chunk-001,438,false,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,49,nk-1-article-5-chunk-001,877,true,false
fns-f86f51dd17a0eea2a46ce9f4ac62c59744425da01a6ab60644cba7b50836c372,50,nk-2-article-430-chunk-001,906,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,1,nk-1-article-64-chunk-005,659,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,2,nk-1-article-64-chunk-006,471,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,3,nk-1-article-61-chunk-001,880,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,4,nk-1-article-64-chunk-004,839,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,5,nk-2-article-333.41-chunk-001,134,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,6,nk-1-article-64-chunk-001,811,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,7,nk-1-article-64-chunk-002,854,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,8,nk-1-article-64-chunk-003,844,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,9,nk-1-article-62-chunk-001,576,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,10,nk-1-article-68-chunk-001,837,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,11,nk-1-article-61-chunk-002,192,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,12,nk-1-article-63-chunk-001,439,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,13,nk-2-article-361.1-chunk-002,286,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,14,nk-2-article-407-chunk-004,603,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,15,nk-1-article-11.3-chunk-008,687,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,16,nk-1-article-105.22-chunk-003,819,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,17,nk-2-article-362-chunk-007,521,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,18,nk-1-article-25.3-chunk-003,304,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,19,nk-1-article-75-chunk-002,565,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,20,nk-1-article-105.27-chunk-002,236,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,21,nk-1-article-11.3-chunk-005,888,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,22,nk-1-article-105.18-chunk-003,854,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,23,nk-1-article-11.3-chunk-006,774,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,24,nk-2-article-333.21-chunk-002,637,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,25,nk-1-article-138-chunk-004,371,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,26,nk-1-article-74-chunk-001,584,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,27,nk-2-article-333.19-chunk-002,732,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,28,nk-1-article-140-chunk-001,947,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,29,nk-1-article-97-chunk-001,191,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,30,nk-1-article-105.30-chunk-002,665,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,31,nk-1-article-91-chunk-002,184,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,32,nk-1-article-4-chunk-001,843,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,33,nk-2-article-203.1-chunk-004,853,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,34,nk-1-article-129-chunk-001,140,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,35,nk-1-article-75-chunk-001,879,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,36,nk-1-article-138-chunk-003,745,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,37,nk-1-article-90-chunk-001,454,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,38,nk-1-article-74.1-chunk-001,838,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,39,nk-1-article-31-chunk-005,713,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,40,nk-2-article-333.4-1-chunk-003,474,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,41,nk-1-article-101.4-chunk-001,763,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,42,nk-1-article-140-chunk-002,722,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,43,nk-1-article-139.1-chunk-001,331,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,44,nk-1-article-94-chunk-001,789,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,45,nk-2-article-346.36-chunk-001,250,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,46,nk-2-article-382-chunk-003,269,false,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,47,nk-2-article-396-chunk-004,817,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,48,nk-1-article-101-chunk-006,851,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,49,nk-2-article-346.51-chunk-006,875,true,false
fns-fa4fefbf2947156229ce261187c000ef5013823dfb54f46b0b8bbf37174292d5,50,nk-1-article-101.2-chunk-001,293,false,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,1,nk-1-article-69-chunk-001,774,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,2,nk-1-article-47-chunk-001,910,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,3,nk-1-article-78-chunk-002,949,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,4,nk-1-article-70-chunk-001,268,false,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,5,nk-1-article-46-chunk-003,850,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,6,nk-1-article-46-chunk-002,824,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,7,nk-1-article-46-chunk-004,967,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,8,nk-1-article-79-chunk-003,865,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,9,nk-1-article-48-chunk-001,862,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,10,nk-1-article-32-chunk-002,890,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,11,nk-1-article-48-chunk-003,964,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,12,nk-1-article-48-chunk-004,878,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,13,nk-1-article-46-chunk-001,766,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,14,nk-1-article-11-chunk-003,796,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,15,nk-1-article-58-chunk-005,516,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,16,nk-1-article-84-chunk-004,725,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,17,nk-1-article-78-chunk-001,991,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,18,nk-1-article-31-chunk-005,757,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,19,nk-1-article-79-chunk-001,894,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,20,nk-1-article-83-chunk-001,824,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,21,nk-1-article-79-chunk-002,749,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,22,nk-1-article-86-chunk-003,945,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,23,nk-1-article-105.18-chunk-003,898,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,24,nk-1-article-138-chunk-004,415,false,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,25,nk-1-article-76-chunk-001,875,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,26,nk-1-article-86-chunk-004,850,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,27,nk-1-article-86-chunk-001,714,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,28,nk-1-article-105.18-chunk-004,656,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,29,nk-1-article-48-chunk-002,846,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,30,nk-1-article-11.3-chunk-008,731,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,31,nk-1-article-81-chunk-002,552,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,32,nk-1-article-105.18-chunk-002,812,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,33,nk-1-article-84-chunk-009,883,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,34,nk-2-article-346.13-chunk-001,824,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,35,nk-1-article-119.2-chunk-001,202,false,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,36,nk-1-article-59-chunk-002,621,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,37,nk-2-article-346.3-chunk-001,827,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,38,nk-2-article-346.51-chunk-006,919,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,39,nk-1-article-104-chunk-001,437,false,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,40,nk-1-article-59-chunk-001,862,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,41,nk-2-article-179.3-chunk-004,555,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,42,nk-2-article-221.1-chunk-002,906,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,43,nk-2-article-362-chunk-007,565,true,false
fns-fc5037c1da85733744bc83ba6791a75f98a0e1b39266f0bb04a0651705c0a1cd,44,nk-2-article-363-chunk-001,961,true,false
